451.123,ast_cnt,repeat_string,date,filename,name,451.353,590,451.2,451.13,6-501.12,500,451,6-501.14,451.126,3-302.11,205,480,451.404,6-501.16,4-501.11,451.321,451.14,451.35,451.103,451.104,451.344,5-205.15,4-903.11,451.117,5-202.12,6-501.11,451.36,3-501.16,520,7-206.12,6-404.11,3-305.11,6-202.15,3-304.12,3-701.11,6-501.111,4-601.11,5-203.14,4-602.12,4-204.112,2-401.11,451.11,4-901.11,5-205.11,205.103,480.425,590.009,4-502.13,6-501.114,6-201.11,4-501.114,6-201.16,451.121,451.124,480.5,451.34,520.119,451.000.,451.322,451.141,5-202.13,451.32,451.341,4-602.11,451.101,451.102,6-301.12,4-501.15,451.114,6-403.11,4-204.115,451.351,4-302.14,4-501.112,5-501.114,6-101.11,3-302.12,4-101.16,7-101.11,6-301.11,451.109,6-301.20,5-501.16,3-305.12,2-402.11,4-903.12,4-502.11,6-202.11,2022,2017,451.331,590.003,3-304.14,1,5-501.110,451.346,7-102.11,480.4,4-602.13,451.37,451.38,451.383,451.33,5-501.113,451.345,6-501.112,5-501.115,451.111,4-701.10,3-501.15,3-202.15,451.371,451.153,451.125,4-102.11,451.374,451.113,4-904.11,6-301.14,3.5,6.5,4-202.11,451.343,480.1,590.011,2-301.14,3-501.18,6-305.11,5-501.116,4-202.16,109,4-201.11,451.119,451.122,4-501.116,451.12,11,5-250.15,451.128,6-303.11,2-304.11,4-904.13,480.3,451.405,4-501.12,3-301.11,5-501.15,8,2-102.11,480.2,4-501.13,4-202.15,4-101.111,2013,2018,7-201.11,2016,3-101.11,3.302.11,6-501.15,5-502.11,6-201.17,480.55,3-304.15,4-501.16,4-501.18,7-3.,480.000.,4-301.12,4-501.14,2-103.11,4-601.12,6-304.11,451.218,4-402.12,6-202.12,4-501.17,90.6,480,4-702.11,3-13.,450.35,1,450.353,3-306.11,451.35,5,.480.500
35,59,112 repeat violations,7/2/2014 14:32,occc-report-7-14.docx,Facility_Inspection__Old_Colony_Correctional_Center_Bridgewater,27,2,,8,,,1,,3,2,1,1,1,,,9,3,6,,,,3,4,,1,,,,,,,,,,,,,,7,,,2,,,,,,,2,,,,,,,,,,2,4,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,85,85 repeat violations,4/6/2016 13:06,plymouth-county-correctional-report-04-16.docx,Plymouth County Correctional,42,2,,5,1,,1,,2,,1,1,1,,1,17,3,19,,,,2,1,,,,,,2,,,,,,1,,1,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,61,61 repeat violations,11/4/2016 14:37,plymouth-county-correctional-report-09-16.docx,Facility_Inspection__Plymouth_County_Correctional_Facility__September_21_2016,38,8,6,6,,,1,,,,1,1,1,,,17,6,7,,,,2,1,,,,,,2,,,,,,,,,,,,,1,,,,,,,,2,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,157,207 repeat violations,9/30/2014 17:44,plymouth-county-correctional-report-10-14.docx,Facility_Inspection__Plymouth_County_Correctional_Facility,90,2,,26,2,,1,,4,,1,1,1,,2,14,11,20,2,,5,3,1,,1,1,,,,,,,,,,,1,,,1,,1,,,,,,,,3,1,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,115,121 repeat violations,10/22/2015 14:03,plymouth-county-correctional-report-10-15.docx,Facility_Inspection__Plymouth_County_Correctional_Facility__102715,65,2,,1,2,,1,,2,,1,1,1,1,1,17,5,32,,,,,1,,,,,,2,,,,,,2,,1,,,,,,,,,,,,,3,,1,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,290,604 repeat violations,3/12/2014 17:27,plymouth-county-correctional-report-3-14.docx,Plymouth_County_Correctional_Facility__Facility_Inspection_Report__March_2014,190,2,,30,3,,1,,6,1,1,1,1,,5,,12,34,1,,5,6,4,,1,2,,1,,,,,,,,,6,,,2,,3,,,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,109,139 repeat violations,3/13/2015 12:01,plymouth-county-correctional-report-3-15.docx,Plymouth County Correctional,70,2,,15,1,,1,,3,,1,1,1,,1,16,10,29,,,,1,1,,,,,,2,,,1,,,1,,1,,,,,2,,,,,,,,3,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,20 repeat violations,5/23/2016 18:21,pondville-report-05-16.docx,MCI Pondville,9,2,,3,,,1,,,,1,1,1,,1,,,,,,,,,,,,,1,2,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,18,,12/30/2013 14:36,pondville-report-1-14.docx,Facility_Inspection__Pondville_Correctional_Center_Norfolk,13,2,,3,2,,1,,,,1,1,1,,,,,4,,,,2,,,,5,,1,,,,1,,2,,,2,1,,,,2,,1,,,,1,1,,1,,,,,,,,,2,,1,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
14,14,17 repeat violations,12/8/2016 15:55,pondville-report-12-16.docx,Facility_Inspection__Pondville_Correctional_Center_Norfolk__December_7_2016,1,4,2,2,,,1,,,,1,1,1,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,21,24 repeat violations,12/28/2015 11:36,pondville-report-12-22-15.docx,Pondville_Correctional_Center_Norfolk,12,2,,15,1,,1,,,,1,1,1,1,3,,,,,,,,,,,1,1,,2,,,,1,,,,1,,2,,,1,,,,,,,,1,3,,,,2,,,,,1,,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,23,16 repeat violations,6/1/2015 15:00,pondville-report-6-15.docx,Pondville_Correctional_Center_Norfolk,10,2,,6,,,1,,3,,1,1,1,1,,,,2,,,,,,,1,,,,,,,,,,,,1,,,1,,2,,,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,57,102 repeat violations,2/26/2016 19:19,sbcc-report-02-26-16.docx,Facility_Inspection__SouzaBaranowski_Correctional_Center_Shirley__22016,17,2,,1,1,,1,,,1,1,1,1,,3,,,3,,,,1,3,,,4,,,2,,,,,1,,,2,,,,,1,,1,1,,,,,,5,,,,,,,,,,,16,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,103,254 repeat violations,3/26/2014 18:52,sbcc-report-03-14.docx,Facility_Inspection__SouzaBaranowski_Correctional_Center_Shirley,63,2,,9,,,1,,2,,1,1,1,,12,,9,3,8,,2,,1,,,4,3,,,,,1,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,18,,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,89,291 repeat violations,3/24/2015 13:21,sbcc-report-03-15.docx,Facility_Inspection__SouzaBaranowski_Correctional_Center_Shirley__March_26_2015,38,2,,5,,,1,,1,,1,1,1,,11,,,1,4,,1,,1,,,2,2,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,19,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,3,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,100,190 repeat violations,9/26/2014 15:41,sbcc-report-09-14.docx,Facility_Inspection__SouzaBaranowski_Correctional_Center_Shirley__September_26_2014,32,2,,3,,,1,,4,,1,1,1,,10,,,2,7,,,,,,,2,4,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,18,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
109,42,84 repeat violations,10/6/2016 18:32,sbcc-report-09-16.docx,Souza Baranowski SBCC,60,9,7,25,3,,1,,12,1,1,1,1,,8,,4,,3,,1,5,2,2,,11,,2,2,,,3,,1,,1,,,,,,5,,,,,,,,,,,,,1,,,,,,1,15,,,4,2,3,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
89,51,127 repeat violations,10/9/2015 17:38,sbcc-report-10-9-15.docx,souza_baranowski_correctional_center,58,2,,1,,,1,,,3,1,1,1,1,11,,,,,,,,4,,,5,,,2,,3,1,,1,,,,,1,,1,2,2,1,,,,,,,1,,,,,,,,,,,19,,1,,,3,,,,,,,1,,,,,1,1,,,,,2,,,,,,,,,,,2,,,4,,,1,,,,,,,1,,,2,,,,,,,5,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,15 repeat violations,10/25/2016 14:30,south-middlesex-correctional-center-report-10-16.docx,Facility_Inspection__South_Middlesex_Correctional_Center_Framingham__October_25_2016,10,3,1,8,8,,1,,1,1,1,1,1,,1,,,1,,,,,,,,,3,2,2,,,2,1,,,,,,,1,,,,,,,,,1,,,2,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,34 repeat violations,10/28/2015 12:41,south-middlesex-correctional-center-report-10-23-15.docx,south_middlesex_correctional_center_framingham,18,2,,6,3,,1,,1,,1,1,1,,2,,,,,,,3,,,,,3,1,2,,,1,,,,,2,,1,1,,1,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,28,31 repeat violations,10/24/2014 12:35,south-middlesex-correctional-center-report-11-3-14.docx,Facility_Inspection__South_Middlesex_Correctional_Center_Framingham,29,2,,15,2,,1,,1,,1,1,1,,3,,,4,,,1,2,3,,,1,2,2,,,1,,1,,,,,,3,2,,1,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
24,33,36 repeat violations,3/14/2014 13:17,south-middlesex-correctional-center-report-3-14.docx,South_Middlesex_Correctional_Center_Framingham__Facility_Inspection,25,2,,12,1,,1,,1,,1,1,1,,2,,,3,,,2,2,,,,2,,,,,,,2,,,,,,,1,,,,,,,,,1,2,1,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
24,36,41 repeat violations,3/9/2015 12:35,south-middlesex-correctional-center-report-3-15.docx,Middlesex Correctional Center,31,2,,13,,,1,,1,,1,1,1,,2,,,,,,1,1,,,1,2,1,5,2,,,,1,,,,1,,1,1,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,27,41 repeat violations,3/25/2016 14:32,south-middlesex-correctional-center-report-3-16.docx,Facility_Inspection__South_Middlesex_Correctional_Center_Framingham__March_21_2016,16,2,,6,3,,1,,1,,1,1,1,,1,,,1,,,,,,,,1,1,2,2,,,2,1,,,,1,,2,,,1,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,23,65 repeat violations,4/12/2017 15:23,suffolk-hoc-boston-report-03-17.docx,Facility_Inspection__Suffolk_County_House_of_Correction_Boston_MA__March_31_2017,78,20,18,10,8,,1,,4,,1,1,1,,2,,,4,11,,1,1,,1,3,1,3,,2,2,,1,,1,,3,2,,,,,1,,,,,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
103,90,115 repeat violations,4/9/2014 13:56,suffolk-hoc-boston-report-04-14.docx,Facility_Inspection__Suffolk_County_House_of_Correction_Boston,78,2,,3,5,,1,,3,,1,1,1,,3,,7,16,3,,3,1,,,1,16,,2,,,,1,1,,,,1,,8,,,,,1,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,
58,44,44 repeat violations,5/8/2015 14:01,suffolk-hoc-boston-report-05-15.docx,Facility_Inspection__Suffolk_County_House_of_Correction_Boston__May_8_2015,66,2,,4,3,,1,,,,1,1,1,,4,,3,4,6,,,1,,,,7,,,2,,,1,1,,,2,1,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
62,4,3 repeat violations,11/8/2016 19:51,suffolk-hoc-boston-report-10-16.docx,Facility_Inspection__Suffolk_County_House_of_Correction_Boston__October_18_2016,45,5,3,9,3,,1,,1,,1,1,1,,2,,,1,7,,1,,,,,3,,,2,,,1,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,66,132 repeat violations,10/29/2014 19:15,suffolk-hoc-boston-report-11-14.docx,Suffolk County HOC and Jail,87,2,,2,3,,1,,,,1,1,1,,3,,5,7,2,,1,1,,,,6,,,,,,2,1,,,1,1,,4,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
35,17,17 repeat violations,11/19/2015 13:51,suffolk-hoc-boston-report-11-15.docx,Facility_Inspection__Suffolk_County_House_of_Correction_Boston__111915,29,2,,,1,,1,1,,2,1,1,1,,1,,1,2,7,,,3,,,,4,,,2,1,,,1,1,,3,2,,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5,8,7 repeat violations,3/24/2016 12:36,suffolk-hoc-boston-report-3-10-16.docx,Suffolk_county_House_of_Correction,9,2,,2,3,,1,,,,1,1,1,,,,,1,1,,,1,,,,,1,,2,,,,1,,,1,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
79,43,41 repeat violations,4/17/2014 17:00,suffolk-jail-boston-report-04-14.docx,Facility_Inspection__Suffolk_County_Jail_Boston,28,2,,4,3,,1,,2,,1,1,1,,4,,,2,4,,1,5,1,,,5,1,,,2,1,,,,,,1,,10,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,29,28 repeat violations,5/8/2015 14:02,suffolk-jail-boston-report-08-15.docx,Suffolk County Jail,9,2,,4,1,,1,,,,1,1,1,,,,,2,10,,,,1,,,1,,2,2,1,,,,1,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,,10/28/2016 15:53,suffolk-jail-boston-report-10-16.docx,Facility_Inspection__Suffolk_County_Jail_Boston__October_17_2016,19,6,4,1,3,,1,,,,1,1,1,,1,,,,1,,,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,41 repeat violations,11/10/2014 14:59,suffolk-jail-boston-report-11-14.docx,Facility_Inspection__Suffolk_County_Jail_Boston,8,2,,4,1,,1,,,,1,1,1,,1,,,1,3,,,2,,,1,1,1,,,2,,,,,,,1,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,18,17 repeat violations,11/6/2015 15:55,suffolk-jail-boston-report-11-15.docx,Facility_Inspection__Suffolk_County_Jail_Boston__11615,5,2,,3,1,,1,,,,1,1,1,,,,,1,2,,,,1,,,,,,2,1,,,,,,1,1,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12,11 repeat violations,3/24/2016 12:40,suffolk-jail-boston-report-3-8-16.docx,Suffolk_County_Jail,6,2,,2,,,1,,,,1,1,1,,,,,,,,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,212,291 repeat violations,3/18/2015 19:17,worcester-county-hoc-and-jail-report-03-15.docx,Worcester County HOC and Jail,244,2,,15,1,,1,,13,1,1,1,1,,7,,13,13,9,,4,2,9,,,3,6,7,2,,1,7,,2,,,1,,8,,,6,,,,1,,,,,,,,,1,,,,,3,,9,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
90,196,246 repeat violations,3/9/2016 17:16,worcester-county-hoc-and-jail-report-03-16.docx,Facility_Inspection__Worcester_County_House_of_Corrections_and_Jail_West_Boylston__March_2016,185,2,,10,2,,1,2,4,,1,1,1,,1,,5,18,5,,4,1,1,1,,3,,2,2,,,,1,,,1,3,,11,1,,8,,,1,,,,1,1,2,1,,1,,,,,,6,,9,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,191,197 repeat violations,4/30/2014 11:48,worcester-county-hoc-and-jail-report-04-14.docx,Facility_Inspection__Worcester_County_House_of_Corrections_and_Jail_West_Boylston,130,2,,17,1,,1,,3,,1,1,1,,9,3,7,28,2,,3,1,4,,,8,1,,,,,,1,,,1,3,,6,4,,6,,,,,,,,1,,2,1,1,,,,,,1,1,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,165,219 repeat violations,11/1/2016 15:58,worcester-county-hoc-and-jail-report-10-16.docx,Worcester County HOC and Jail,179,27,25,6,2,,1,1,12,,1,1,1,,1,,2,25,4,,6,3,,1,,5,1,,2,,1,2,,1,,1,,,,,,3,,,,,,,1,,,1,,4,,,,,,6,,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,161,264 repeat violations,10/31/2014 13:04,worcester-county-hoc-and-jail-report-12-14.docx,Worcester County Jail HOC,272,2,,18,4,,1,1,16,1,1,1,1,1,4,,9,10,1,,5,1,13,,,7,4,5,,,,6,,1,,,1,,7,4,,6,,,,,,1,,,,,,1,1,,,,,2,,8,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
214,227,262 repeat violations,10/23/2015 14:19,worcester-county-hoc-and-jail-report.docx,worcester_county_house_of_corrections_and_jail_west_boylston,259,2,,25,7,,1,2,15,,1,1,1,,5,,13,21,1,,6,,4,1,3,6,4,3,2,,,,1,,,,4,,11,1,,8,,,,1,,,1,2,,1,,4,,3,,,,7,,9,,1,,2,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
